uid	travelled distance	energy
0	12.710999999999974	3.990237119999992
1	12.710999999999974	3.990237119999992
0	12.833999999999973	4.028849279999992
1	12.833999999999973	4.028849279999992
0	12.95719999999997	4.067524223999991
1	12.95719999999997	4.067524223999991
0	13.08059999999997	4.106261951999991
1	13.08059999999997	4.106261951999991
0	13.20419999999997	4.145062463999991
1	13.20419999999997	4.145062463999991
0	13.32799999999997	4.18392575999999
1	13.32799999999997	4.18392575999999
0	13.451999999999968	4.222851839999991
1	13.451999999999968	4.222851839999991
0	13.576199999999968	4.26184070399999
1	13.576199999999968	4.26184070399999
0	13.700599999999968	4.30089235199999
1	13.700599999999968	4.30089235199999
0	13.825199999999967	4.34000678399999
1	13.825199999999967	4.34000678399999
0	13.949999999999967	4.37918399999999
1	13.949999999999967	4.37918399999999
0	14.074999999999967	4.41842399999999
1	14.074999999999967	4.41842399999999
0	14.200199999999967	4.45772678399999
1	14.200199999999967	4.45772678399999
0	14.325599999999966	4.4970923519999895
1	14.325599999999966	4.4970923519999895
0	14.451199999999965	4.536520703999989
1	14.451199999999965	4.536520703999989
0	14.576999999999964	4.576011839999989
1	14.576999999999964	4.576011839999989
0	14.702999999999964	4.615565759999989
1	14.702999999999964	4.615565759999989
0	14.829199999999963	4.655182463999989
1	14.829199999999963	4.655182463999989
0	14.955599999999963	4.694861951999989
1	14.955599999999963	4.694861951999989
0	15.082199999999963	4.734604223999989
1	15.082199999999963	4.734604223999989
0	15.208999999999962	4.774409279999989
1	15.208999999999962	4.774409279999989
0	15.335999999999961	4.814277119999988
1	15.335999999999961	4.814277119999988
0	15.463199999999961	4.8542077439999884
1	15.463199999999961	4.8542077439999884
0	15.590599999999961	4.894201151999988
1	15.590599999999961	4.894201151999988
0	15.71819999999996	4.934257343999988
1	15.71819999999996	4.934257343999988
0	15.84599999999996	4.974376319999988
1	15.84599999999996	4.974376319999988
0	15.97399999999996	5.014558079999988
1	15.97399999999996	5.014558079999988
0	16.102199999999957	5.054802623999987
1	16.102199999999957	5.054802623999987
0	16.230599999999956	5.095109951999987
1	16.230599999999956	5.095109951999987
0	16.359199999999955	5.135480063999986
1	16.359199999999955	5.135480063999986
0	16.487999999999953	5.175912959999986
1	16.487999999999953	5.175912959999986
0	16.616999999999955	5.216408639999987
1	16.616999999999955	5.216408639999987
0	16.746199999999956	5.256967103999987
1	16.746199999999956	5.256967103999987
0	16.875599999999952	5.297588351999986
1	16.875599999999952	5.297588351999986
0	17.005199999999952	5.3382723839999855
1	17.005199999999952	5.3382723839999855
0	17.134999999999952	5.379019199999985
1	17.134999999999952	5.379019199999985
0	17.26499999999995	5.419828799999985
1	17.26499999999995	5.419828799999985
0	17.395199999999953	5.460701183999986
1	17.395199999999953	5.460701183999986
0	17.52559999999995	5.501636351999985
1	17.52559999999995	5.501636351999985
0	17.65619999999995	5.542634303999985
1	17.65619999999995	5.542634303999985
0	17.78699999999995	5.583695039999984
1	17.78699999999995	5.583695039999984
0	17.91799999999995	5.6248185599999845
1	17.91799999999995	5.6248185599999845
0	18.04919999999995	5.6660048639999845
1	18.04919999999995	5.6660048639999845
0	18.18059999999995	5.707253951999984
1	18.18059999999995	5.707253951999984
0	18.312199999999947	5.748565823999984
1	18.312199999999947	5.748565823999984
0	18.443999999999946	5.789940479999983
1	18.443999999999946	5.789940479999983
0	18.575999999999947	5.8313779199999844
1	18.575999999999947	5.8313779199999844
0	18.708199999999945	5.8728781439999835
1	18.708199999999945	5.8728781439999835
0	18.840599999999945	5.914441151999983
1	18.840599999999945	5.914441151999983
0	18.973199999999945	5.956066943999984
1	18.973199999999945	5.956066943999984
0	19.105999999999945	5.997755519999983
1	19.105999999999945	5.997755519999983
0	19.238999999999944	6.039506879999983
1	19.238999999999944	6.039506879999983
0	19.372199999999943	6.081321023999982
1	19.372199999999943	6.081321023999982
0	19.50559999999994	6.123197951999982
1	19.50559999999994	6.123197951999982
0	19.63919999999994	6.165137663999982
1	19.63919999999994	6.165137663999982
0	19.77299999999994	6.207140159999981
1	19.77299999999994	6.207140159999981
0	19.906999999999936	6.24920543999998
1	19.906999999999936	6.24920543999998
0	20.041199999999936	6.29133350399998
1	20.041199999999936	6.29133350399998
0	20.175599999999935	6.33352435199998
1	20.175599999999935	6.33352435199998
0	20.310199999999934	6.37577798399998
1	20.310199999999934	6.37577798399998
0	20.444999999999936	6.418094399999981
1	20.444999999999936	6.418094399999981
0	20.579999999999934	6.46047359999998
1	20.579999999999934	6.46047359999998
0	20.715199999999935	6.502915583999981
1	20.715199999999935	6.502915583999981
0	20.850599999999933	6.545420351999979
1	20.850599999999933	6.545420351999979
0	20.986199999999933	6.58798790399998
1	20.986199999999933	6.58798790399998
0	21.121999999999932	6.630618239999979
1	21.121999999999932	6.630618239999979
0	21.25799999999993	6.673311359999979
1	21.25799999999993	6.673311359999979
0	21.39419999999993	6.716067263999979
1	21.39419999999993	6.716067263999979
0	21.53059999999993	6.758885951999979
1	21.53059999999993	6.758885951999979
0	21.66719999999993	6.801767423999979
1	21.66719999999993	6.801767423999979
0	21.803999999999927	6.844711679999978
1	21.803999999999927	6.844711679999978
0	21.940999999999928	6.887718719999978
1	21.940999999999928	6.887718719999978
0	22.078199999999928	6.930788543999978
1	22.078199999999928	6.930788543999978
0	22.215599999999927	6.973921151999978
1	22.215599999999927	6.973921151999978
0	22.353199999999926	7.017116543999977
1	22.353199999999926	7.017116543999977
0	22.490999999999925	7.060374719999977
1	22.490999999999925	7.060374719999977
0	22.628999999999923	7.103695679999976
1	22.628999999999923	7.103695679999976
0	22.767199999999924	7.147079423999977
1	22.767199999999924	7.147079423999977
0	22.90559999999992	7.190525951999976
1	22.90559999999992	7.190525951999976
0	23.04419999999992	7.234035263999975
1	23.04419999999992	7.234035263999975
0	23.182999999999918	7.277607359999975
1	23.182999999999918	7.277607359999975
0	23.321999999999917	7.321242239999975
1	23.321999999999917	7.321242239999975
0	23.461199999999916	7.364939903999974
1	23.461199999999916	7.364939903999974
0	23.60059999999992	7.4087003519999755
1	23.60059999999992	7.4087003519999755
0	23.740199999999916	7.452523583999975
1	23.740199999999916	7.452523583999975
0	23.879999999999914	7.496409599999974
1	23.879999999999914	7.496409599999974
0	24.019999999999914	7.540358399999974
1	24.019999999999914	7.540358399999974
0	24.160199999999918	7.584369983999975
1	24.160199999999918	7.584369983999975
0	24.300599999999914	7.628444351999974
1	24.300599999999914	7.628444351999974
0	24.441199999999913	7.672581503999973
1	24.441199999999913	7.672581503999973
0	24.581999999999912	7.7167814399999735
1	24.581999999999912	7.7167814399999735
0	24.722999999999907	7.7610441599999715
1	24.722999999999907	7.7610441599999715
0	24.86419999999991	7.805369663999973
1	24.86419999999991	7.805369663999973
0	25.005599999999905	7.849757951999971
1	25.005599999999905	7.849757951999971
0	25.14719999999991	7.894209023999973
1	25.14719999999991	7.894209023999973
0	25.288999999999906	7.938722879999971
1	25.288999999999906	7.938722879999971
0	25.430999999999905	7.983299519999971
1	25.430999999999905	7.983299519999971
0	25.573199999999904	8.02793894399997
1	25.573199999999904	8.02793894399997
0	25.715599999999906	8.07264115199997
1	25.715599999999906	8.07264115199997
0	25.8581999999999	8.11740614399997
1	25.8581999999999	8.11740614399997
0	26.0009999999999	8.16223391999997
1	26.0009999999999	8.16223391999997
0	26.1439999999999	8.207124479999969
1	26.1439999999999	8.207124479999969
0	26.287199999999903	8.25207782399997
1	26.287199999999903	8.25207782399997
0	26.4305999999999	8.297093951999969
1	26.4305999999999	8.297093951999969
0	26.5741999999999	8.34217286399997
1	26.5741999999999	8.34217286399997
0	26.717999999999897	8.387314559999968
1	26.717999999999897	8.387314559999968
0	26.8619999999999	8.432519039999969
1	26.8619999999999	8.432519039999969
0	27.006199999999897	8.477786303999968
1	27.006199999999897	8.477786303999968
0	27.150599999999898	8.523116351999969
1	27.150599999999898	8.523116351999969
0	27.295199999999895	8.568509183999968
1	27.295199999999895	8.568509183999968
0	27.439999999999895	8.613964799999968
1	27.439999999999895	8.613964799999968
0	27.58499999999989	8.659483199999967
1	27.58499999999989	8.659483199999967
0	27.730199999999893	8.705064383999968
1	27.730199999999893	8.705064383999968
0	27.87559999999989	8.750708351999966
1	27.87559999999989	8.750708351999966
0	28.02119999999989	8.796415103999966
1	28.02119999999989	8.796415103999966
0	28.166999999999888	8.842184639999966
1	28.166999999999888	8.842184639999966
0	28.31299999999989	8.888016959999966
1	28.31299999999989	8.888016959999966
0	28.459199999999885	8.933912063999966
1	28.459199999999885	8.933912063999966
0	28.605599999999882	8.979869951999964
1	28.605599999999882	8.979869951999964
0	28.752199999999885	9.025890623999965
1	28.752199999999885	9.025890623999965
0	28.89899999999988	9.071974079999963
1	28.89899999999988	9.071974079999963
0	29.045999999999882	9.118120319999964
1	29.045999999999882	9.118120319999964
0	29.19319999999988	9.164329343999963
1	29.19319999999988	9.164329343999963
0	29.34059999999988	9.210601151999963
1	29.34059999999988	9.210601151999963
0	29.48819999999988	9.256935743999962
1	29.48819999999988	9.256935743999962
0	29.63599999999988	9.303333119999962
1	29.63599999999988	9.303333119999962
0	29.783999999999875	9.349793279999961
1	29.783999999999875	9.349793279999961
0	29.932199999999877	9.396316223999962
1	29.932199999999877	9.396316223999962
0	30.080599999999873	9.44290195199996
1	30.080599999999873	9.44290195199996
0	30.229199999999874	9.489550463999961
1	30.229199999999874	9.489550463999961
0	30.377999999999872	9.536261759999961
1	30.377999999999872	9.536261759999961
0	30.526999999999873	9.583035839999962
1	30.526999999999873	9.583035839999962
0	30.67619999999987	9.62987270399996
1	30.67619999999987	9.62987270399996
0	30.825599999999874	9.676772351999961
1	30.825599999999874	9.676772351999961
0	30.97519999999987	9.72373478399996
1	30.97519999999987	9.72373478399996
0	31.12499999999987	9.77075999999996
1	31.12499999999987	9.77075999999996
0	31.274999999999867	9.817847999999959
1	31.274999999999867	9.817847999999959
0	31.42519999999987	9.86499878399996
1	31.42519999999987	9.86499878399996
0	31.575599999999863	9.912212351999958
1	31.575599999999863	9.912212351999958
0	31.726199999999867	9.95948870399996
1	31.726199999999867	9.95948870399996
0	31.876999999999864	10.006827839999959
1	31.876999999999864	10.006827839999959
0	32.027999999999864	10.054229759999957
1	32.027999999999864	10.054229759999957
0	32.17919999999986	10.101694463999957
1	32.17919999999986	10.101694463999957
0	32.330599999999855	10.149221951999955
1	32.330599999999855	10.149221951999955
0	32.48219999999986	10.196812223999956
1	32.48219999999986	10.196812223999956
0	32.63399999999985	10.244465279999954
1	32.63399999999985	10.244465279999954
0	32.78599999999986	10.292181119999956
1	32.78599999999986	10.292181119999956
0	32.93819999999985	10.339959743999955
1	32.93819999999985	10.339959743999955
0	33.09059999999985	10.387801151999955
1	33.09059999999985	10.387801151999955
0	33.24319999999985	10.435705343999954
1	33.24319999999985	10.435705343999954
0	33.39599999999985	10.483672319999954
1	33.39599999999985	10.483672319999954
0	33.54899999999985	10.531702079999954
1	33.54899999999985	10.531702079999954
0	33.70219999999985	10.579794623999954
1	33.70219999999985	10.579794623999954
0	33.855599999999846	10.627949951999954
1	33.855599999999846	10.627949951999954
0	34.00919999999985	10.676168063999954
1	34.00919999999985	10.676168063999954
0	34.16299999999985	10.724448959999954
1	34.16299999999985	10.724448959999954
0	34.316999999999844	10.772792639999953
1	34.316999999999844	10.772792639999953
0	34.47119999999984	10.82119910399995
1	34.47119999999984	10.82119910399995
0	34.62559999999984	10.869668351999952
1	34.62559999999984	10.869668351999952
0	34.78019999999984	10.91820038399995
1	34.78019999999984	10.91820038399995
0	34.93499999999984	10.96679519999995
1	34.93499999999984	10.96679519999995
0	35.08999999999984	11.01545279999995
1	35.08999999999984	11.01545279999995
0	35.24519999999984	11.064173183999952
1	35.24519999999984	11.064173183999952
0	35.400599999999834	11.11295635199995
1	35.400599999999834	11.11295635199995
0	35.55619999999984	11.16180230399995
1	35.55619999999984	11.16180230399995
0	35.71199999999983	11.210711039999948
1	35.71199999999983	11.210711039999948
0	35.86799999999984	11.25968255999995
1	35.86799999999984	11.25968255999995
0	36.02419999999983	11.308716863999948
1	36.02419999999983	11.308716863999948
0	36.18059999999983	11.357813951999947
1	36.18059999999983	11.357813951999947
0	36.33719999999983	11.406973823999948
1	36.33719999999983	11.406973823999948
0	36.49399999999982	11.456196479999946
1	36.49399999999982	11.456196479999946
0	36.650999999999826	11.505481919999946
1	36.650999999999826	11.505481919999946
0	36.80819999999982	11.554830143999945
1	36.80819999999982	11.554830143999945
0	36.965599999999824	11.604241151999947
1	36.965599999999824	11.604241151999947
0	37.12319999999982	11.653714943999944
1	37.12319999999982	11.653714943999944
0	37.28099999999982	11.703251519999945
1	37.28099999999982	11.703251519999945
0	37.43899999999982	11.752850879999945
1	37.43899999999982	11.752850879999945
0	37.59719999999982	11.802513023999946
1	37.59719999999982	11.802513023999946
0	37.755599999999816	11.852237951999944
1	37.755599999999816	11.852237951999944
0	37.914199999999816	11.902025663999943
1	37.914199999999816	11.902025663999943
0	38.072999999999816	11.951876159999943
1	38.072999999999816	11.951876159999943
0	38.231999999999815	12.001789439999943
1	38.231999999999815	12.001789439999943
0	38.39119999999981	12.051765503999942
1	38.39119999999981	12.051765503999942
0	38.55059999999981	12.101804351999942
1	38.55059999999981	12.101804351999942
0	38.71019999999981	12.15190598399994
1	38.71019999999981	12.15190598399994
0	38.86999999999981	12.202070399999942
1	38.86999999999981	12.202070399999942
0	39.02999999999981	12.252297599999942
1	39.02999999999981	12.252297599999942
0	39.19019999999981	12.302587583999943
1	39.19019999999981	12.302587583999943
0	39.35059999999981	12.35294035199994
1	39.35059999999981	12.35294035199994
0	39.5111999999998	12.40335590399994
1	39.5111999999998	12.40335590399994
0	39.671999999999805	12.45383423999994
1	39.671999999999805	12.45383423999994
0	39.83299999999981	12.50437535999994
1	39.83299999999981	12.50437535999994
0	39.9941999999998	12.554979263999938
1	39.9941999999998	12.554979263999938
0	40.1555999999998	12.60564595199994
1	40.1555999999998	12.60564595199994
0	40.3171999999998	12.656375423999938
1	40.3171999999998	12.656375423999938
0	40.47899999999979	12.707167679999936
1	40.47899999999979	12.707167679999936
0	40.64099999999979	12.758022719999936
1	40.64099999999979	12.758022719999936
0	40.80319999999979	12.808940543999936
1	40.80319999999979	12.808940543999936
0	40.965599999999796	12.859921151999938
1	40.965599999999796	12.859921151999938
0	41.12819999999979	12.910964543999935
1	41.12819999999979	12.910964543999935
0	41.29099999999979	12.962070719999936
1	41.29099999999979	12.962070719999936
0	41.45399999999979	13.013239679999934
1	41.45399999999979	13.013239679999934
0	41.61719999999979	13.064471423999935
1	41.61719999999979	13.064471423999935
0	41.78059999999979	13.115765951999935
1	41.78059999999979	13.115765951999935
0	41.94419999999979	13.167123263999935
1	41.94419999999979	13.167123263999935
0	42.107999999999784	13.218543359999934
1	42.107999999999784	13.218543359999934
0	42.271999999999785	13.270026239999934
1	42.271999999999785	13.270026239999934
0	42.43619999999978	13.321571903999931
1	42.43619999999978	13.321571903999931
0	42.60059999999978	13.373180351999933
1	42.60059999999978	13.373180351999933
0	42.76519999999978	13.424851583999931
1	42.76519999999978	13.424851583999931
0	42.92999999999978	13.476585599999932
1	42.92999999999978	13.476585599999932
0	43.09499999999977	13.528382399999929
1	43.09499999999977	13.528382399999929
0	43.26019999999978	13.580241983999931
1	43.26019999999978	13.580241983999931
0	43.42559999999977	13.63216435199993
1	43.42559999999977	13.63216435199993
0	43.59119999999977	13.68414950399993
1	43.59119999999977	13.68414950399993
0	43.75699999999977	13.736197439999929
1	43.75699999999977	13.736197439999929
0	43.92299999999977	13.788308159999929
1	43.92299999999977	13.788308159999929
0	44.089199999999764	13.840481663999928
1	44.089199999999764	13.840481663999928
0	44.25559999999977	13.892717951999929
1	44.25559999999977	13.892717951999929
0	44.42219999999976	13.945017023999927
1	44.42219999999976	13.945017023999927
0	44.58899999999976	13.997378879999925
1	44.58899999999976	13.997378879999925
0	44.75599999999976	14.049803519999926
1	44.75599999999976	14.049803519999926
0	44.92319999999976	14.102290943999925
1	44.92319999999976	14.102290943999925
0	45.09059999999976	14.154841151999927
1	45.09059999999976	14.154841151999927
0	45.25819999999975	14.207454143999923
1	45.25819999999975	14.207454143999923
0	45.42599999999975	14.260129919999924
1	45.42599999999975	14.260129919999924
0	45.59399999999975	14.312868479999924
1	45.59399999999975	14.312868479999924
0	45.76219999999975	14.365669823999923
1	45.76219999999975	14.365669823999923
0	45.93059999999975	14.418533951999922
1	45.93059999999975	14.418533951999922
0	46.09919999999975	14.471460863999923
1	46.09919999999975	14.471460863999923
0	46.267999999999745	14.524450559999922
1	46.267999999999745	14.524450559999922
0	46.43699999999975	14.577503039999923
1	46.43699999999975	14.577503039999923
0	46.606199999999745	14.630618303999922
1	46.606199999999745	14.630618303999922
0	46.77559999999975	14.683796351999922
1	46.77559999999975	14.683796351999922
0	46.945199999999744	14.737037183999922
1	46.945199999999744	14.737037183999922
0	47.11499999999974	14.79034079999992
1	47.11499999999974	14.79034079999992
0	47.28499999999974	14.84370719999992
1	47.28499999999974	14.84370719999992
0	47.45519999999974	14.897136383999921
1	47.45519999999974	14.897136383999921
0	47.625599999999736	14.950628351999919
1	47.625599999999736	14.950628351999919
0	47.796199999999736	15.00418310399992
1	47.796199999999736	15.00418310399992
0	47.966999999999736	15.057800639999918
1	47.966999999999736	15.057800639999918
0	48.137999999999735	15.111480959999918
1	48.137999999999735	15.111480959999918
0	48.30919999999973	15.165224063999917
1	48.30919999999973	15.165224063999917
0	48.48059999999973	15.219029951999918
1	48.48059999999973	15.219029951999918
0	48.65219999999973	15.272898623999916
1	48.65219999999973	15.272898623999916
0	48.82399999999972	15.326830079999914
1	48.82399999999972	15.326830079999914
0	48.995999999999725	15.380824319999915
1	48.995999999999725	15.380824319999915
0	49.16819999999972	15.434881343999914
1	49.16819999999972	15.434881343999914
0	49.34059999999972	15.489001151999913
1	49.34059999999972	15.489001151999913
0	49.51319999999971	15.543183743999911
1	49.51319999999971	15.543183743999911
0	49.685999999999716	15.597429119999912
1	49.685999999999716	15.597429119999912
0	49.85899999999972	15.651737279999914
1	49.85899999999972	15.651737279999914
0	50.03219999999972	15.706108223999914
1	50.03219999999972	15.706108223999914
0	50.20559999999971	15.760541951999912
1	50.20559999999971	15.760541951999912
0	50.37919999999971	15.815038463999912
1	50.37919999999971	15.815038463999912
0	50.552999999999706	15.869597759999909
1	50.552999999999706	15.869597759999909
0	50.72699999999971	15.924219839999912
1	50.72699999999971	15.924219839999912
0	50.901199999999704	15.978904703999909
1	50.901199999999704	15.978904703999909
0	51.07559999999971	16.033652351999912
1	51.07559999999971	16.033652351999912
0	51.2501999999997	16.08846278399991
1	51.2501999999997	16.08846278399991
0	51.424999999999706	16.14333599999991
1	51.424999999999706	16.14333599999991
0	51.599999999999696	16.198271999999907
1	51.599999999999696	16.198271999999907
0	51.7751999999997	16.25327078399991
1	51.7751999999997	16.25327078399991
0	51.950599999999696	16.308332351999905
1	51.950599999999696	16.308332351999905
0	52.1261999999997	16.36345670399991
1	52.1261999999997	16.36345670399991
0	52.301999999999694	16.418643839999906
1	52.301999999999694	16.418643839999906
0	52.477999999999696	16.473893759999907
1	52.477999999999696	16.473893759999907
0	52.65419999999969	16.529206463999905
1	52.65419999999969	16.529206463999905
0	52.83059999999969	16.584581951999905
1	52.83059999999969	16.584581951999905
0	53.007199999999685	16.6400202239999
